Customer,State,Customer Lifetime Value,Response,Coverage,Education,,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
HQ10502,Oregon,"$11,692",No,Extended,Bachelor,11-6-02,Employed,M,"$40,548",Suburban,Divorced,98,7,57,0,2,Personal Auto,Personal L3,Offer1,Agent,$470,Four-Door Car,Medsize
SP46702,Oregon,"$10,175",No,Extended,College,1/28/11,Unemployed,M,$0,Suburban,Single,99,15,84,0,2,Corporate Auto,Corporate L3,Offer1,Branch,$831,Two-Door Car,Medsize
JB60515,Washington,"$2,514",No,Basic,High School or Below,1/29/11,Employed,M,"$50,450",Suburban,Married,63,24,80,0,1,Personal Auto,Personal L3,Offer1,Branch,$302,Four-Door Car,Medsize
TK49887,California,"$2,898",No,Extended,College,11-12-02,Unemployed,F,$0,Suburban,Single,85,4,45,0,1,Personal Auto,Personal L3,Offer2,Branch,$612,Two-Door Car,Medsize
EG16813,Arizona,"$5,515",No,Basic,College,11-8-02,Employed,F,"$75,963",Rural,Divorced,69,4,23,0,7,Corporate Auto,Corporate L3,Offer3,Branch,$102,Two-Door Car,Medsize
SI13406,Arizona,"$3,470",No,Extended,High School or Below,1/16/11,Employed,F,"$32,714",Suburban,Married,87,35,48,0,1,Personal Auto,Personal L1,Offer4,Agent,$513,Four-Door Car,Medsize
WC11272,Oregon,"$6,908",No,Extended,Bachelor,11-9-01,Employed,F,"$42,790",Urban,Married,87,10,74,0,3,Personal Auto,Personal L1,Offer1,Branch,$290,Two-Door Car,Medsize
TU27563,Oregon,"$3,647",No,Extended,Bachelor,11-10-01,Employed,F,"$20,694",Suburban,Married,94,29,89,1,1,Personal Auto,Personal L2,Offer2,Branch,$451,Two-Door Car,Medsize
IL72707,California,"$3,265",Yes,Extended,Bachelor,1/26/11,Employed,F,"$25,820",Suburban,Divorced,82,10,69,0,1,Personal Auto,Personal L2,Offer1,Agent,$394,Four-Door Car,Medsize
DZ62350,California,"$2,514",No,Basic,High School or Below,11-7-02,Employed,M,"$24,744",Suburban,Divorced,65,1,0,0,1,Personal Auto,Personal L3,Offer4,Call Center,$312,Four-Door Car,Medsize
VV82891,Washington,"$4,463",Yes,Basic,Bachelor,1/30/11,Unemployed,F,$0,Suburban,Single,73,35,52,3,5,Personal Auto,Personal L1,Offer1,Web,$350,Two-Door Car,Medsize
UQ41461,Washington,"$4,571",No,Basic,Bachelor,1/27/11,Disabled,F,"$27,538",Urban,Divorced,63,10,6,4,3,Personal Auto,Personal L2,Offer1,Call Center,$286,Four-Door Car,Medsize
NI58226,Oregon,"$2,753",No,Basic,High School or Below,2/23/11,Employed,F,"$81,280",Urban,Married,68,6,47,0,1,Personal Auto,Personal L3,Offer3,Web,$308,Four-Door Car,Medsize
VA78645,California,"$2,189",No,Basic,College,11-9-01,Unemployed,M,$0,Suburban,Single,67,29,49,1,1,Personal Auto,Personal L3,Offer3,Branch,$322,Four-Door Car,Medsize
UY61301,Nevada,"$2,710",No,Basic,Bachelor,11-4-01,Unemployed,M,$0,Suburban,Married,73,14,66,0,1,Personal Auto,Personal L1,Offer2,Agent,$350,Four-Door Car,Medsize
XC25965,Washington,"$14,754",No,Extended,Bachelor,2/13/11,Employed,F,"$26,486",Suburban,Single,128,18,5,1,2,Personal Auto,Personal L1,Offer1,Agent,$614,SUV,Medsize
EB93628,Oregon,"$10,759",No,Extended,High School or Below,2/22/11,Unemployed,F,$0,Suburban,Divorced,97,12,24,0,2,Personal Auto,Personal L1,Offer1,Web,$466,Two-Door Car,Small
PK35830,Oregon,"$12,357",No,Basic,Bachelor,11-2-01,Unemployed,M,$0,Suburban,Single,182,4,34,0,5,Personal Auto,Personal L2,Offer1,Branch,"$1,954",Luxury SUV,Medsize
KY98596,Arizona,"$5,033",No,Basic,Bachelor,11-3-01,Employed,M,"$68,331",Suburban,Married,63,23,38,0,3,Personal Auto,Personal L1,Offer4,Branch,$302,Four-Door Car,Small
CI19819,Arizona,"$2,371",No,Basic,High School or Below,1/13/11,Unemployed,M,$0,Suburban,Single,71,1,66,1,1,Personal Auto,Personal L1,Offer1,Agent,$511,Two-Door Car,Medsize
TN82637,Nevada,"$11,236",No,Basic,College,11-11-01,Employed,M,"$21,636",Urban,Married,64,2,24,5,2,Personal Auto,Personal L2,Offer2,Branch,$214,Two-Door Car,Medsize
FA90739,Oregon,"$12,477",No,Extended,High School or Below,11-1-01,Unemployed,M,$0,Suburban,Single,121,7,34,0,2,Corporate Auto,Corporate L3,Offer1,Call Center,$871,SUV,Medsize
FD62224,Oregon,"$14,642",No,Extended,College,1/21/11,Unemployed,F,$0,Suburban,Single,133,24,46,0,2,Personal Auto,Personal L3,Offer1,Agent,"$1,387",SUV,Medsize
KE45653,California,"$4,732",No,Basic,Bachelor,1/17/11,Unemployed,F,$0,Suburban,Single,64,14,92,0,7,Personal Auto,Personal L1,Offer3,Web,$307,Four-Door Car,Medsize
FC10193,Washington,"$10,620",No,Basic,College,1/28/11,Employed,F,"$35,601",Urban,Single,69,34,15,0,2,Personal Auto,Personal L1,Offer3,Branch,$250,Four-Door Car,Medsize
DO48835,Oregon,"$13,479",No,Basic,High School or Below,1/22/11,Unemployed,M,$0,Suburban,Single,198,33,55,1,3,Corporate Auto,Corporate L2,Offer1,Call Center,"$1,426",Luxury SUV,Medsize
VK44934,California,"$8,873",No,Basic,College,2/15/11,Employed,M,"$28,558",Suburban,Married,119,14,37,4,3,Personal Auto,Personal L2,Offer3,Agent,$798,SUV,Large
XB89264,Nevada,"$5,261",No,Basic,High School or Below,2/20/11,Employed,F,"$60,101",Rural,Married,66,34,74,0,3,Corporate Auto,Corporate L2,Offer2,Agent,$1,Two-Door Car,Medsize
XL49151,Arizona,"$2,792",No,Extended,College,2/26/11,Employed,M,"$22,426",Suburban,Single,76,9,31,1,1,Corporate Auto,Corporate L3,Offer3,Branch,$528,Four-Door Car,Medsize
FG42635,Oregon,"$10,019",No,Extended,College,2/18/11,Employed,M,"$30,720",Suburban,Married,139,17,24,4,5,Personal Auto,Personal L2,Offer3,Agent,$778,SUV,Small
FE12805,Oregon,"$7,180",No,Premium,Bachelor,2/25/11,Employed,F,"$34,161",Suburban,Married,186,5,10,3,1,Personal Auto,Personal L3,Offer3,Call Center,$893,SUV,Medsize
GT17701,Oregon,"$3,012",No,Extended,Bachelor,1/20/11,Employed,F,"$42,987",Rural,Divorced,77,14,48,0,1,Personal Auto,Personal L3,Offer2,Web,$128,Four-Door Car,Small
CH76379,Oregon,"$4,237",No,Basic,Bachelor,2/28/11,Unemployed,M,$0,Suburban,Single,61,21,13,0,3,Personal Auto,Personal L3,Offer1,Agent,$293,Four-Door Car,Medsize
QT77453,Arizona,"$5,283",No,Extended,High School or Below,1/17/11,Employed,F,"$80,928",Urban,Divorced,132,26,27,0,1,Corporate Auto,Corporate L1,Offer1,Agent,$539,SUV,Medsize
BS90503,Washington,"$5,395",No,Basic,Bachelor,2/15/11,Employed,F,"$86,640",Rural,Married,67,2,25,0,5,Personal Auto,Personal L1,Offer2,Web,$65,Four-Door Car,Medsize
MX93376,California,"$6,914",No,Basic,College,2/14/11,Retired,F,"$26,714",Suburban,Divorced,64,17,7,1,2,Personal Auto,Personal L1,Offer3,Call Center,$307,Two-Door Car,Small
KT54608,Arizona,"$2,619",Yes,Basic,Bachelor,11-5-02,Employed,M,"$78,618",Urban,Divorced,66,7,56,0,1,Corporate Auto,Corporate L3,Offer1,Agent,$226,Two-Door Car,Medsize
CY18875,Oregon,"$8,390",No,Extended,High School or Below,11-5-01,Unemployed,F,$0,Suburban,Single,78,22,3,0,2,Personal Auto,Personal L3,Offer1,Web,$732,Four-Door Car,Small
YT74573,California,"$13,728",Yes,Extended,College,11-8-01,Unemployed,M,$0,Suburban,Single,126,12,4,0,2,Personal Auto,Personal L1,Offer1,Agent,$605,SUV,Medsize
WL46640,Nevada,"$4,482",No,Basic,College,11-3-02,Employed,M,"$62,977",Suburban,Single,115,34,40,0,1,Corporate Auto,Corporate L3,Offer3,Agent,$552,SUV,Small
CY49953,Oregon,"$2,828",No,Extended,College,2/18/11,Unemployed,F,$0,Suburban,Single,79,30,25,0,1,Special Auto,Special L2,Offer3,Branch,$569,Four-Door Car,Medsize
FD72269,California,"$5,585",No,Basic,High School or Below,11-3-02,Disabled,F,"$19,724",Suburban,Married,72,20,49,0,4,Personal Auto,Personal L1,Offer1,Agent,$346,Four-Door Car,Large
RE29039,California,"$7,569",No,Basic,High School or Below,11-11-01,Medical Leave,F,"$27,558",Suburban,Married,65,18,48,0,2,Personal Auto,Personal L3,Offer1,Agent,$312,Four-Door Car,Medsize
TA35356,California,"$9,664",No,Extended,College,2/28/11,Employed,F,"$86,054",Rural,Married,239,12,11,0,1,Personal Auto,Personal L3,Offer2,Branch,$115,Luxury Car,Medsize
HS88081,California,"$6,481",No,Extended,High School or Below,11-10-01,Employed,F,"$42,846",Urban,Married,81,14,42,0,4,Corporate Auto,Corporate L1,Offer1,Branch,$286,Four-Door Car,Medsize
SM52948,Nevada,"$8,708",No,Basic,Bachelor,11-5-01,Employed,F,"$57,107",Suburban,Married,110,27,84,3,7,Personal Auto,Personal L2,Offer2,Branch,$528,SUV,Small
ZL30083,Oregon,"$9,049",Yes,Basic,High School or Below,1/24/11,Unemployed,M,$0,Suburban,Married,119,9,8,0,3,Personal Auto,Personal L1,Offer2,Web,$571,Sports Car,Medsize
MP22051,Washington,"$2,616",No,Basic,College,11-8-01,Employed,M,"$54,314",Urban,Married,66,13,98,0,1,Personal Auto,Personal L3,Offer2,Branch,$283,Four-Door Car,Medsize
OF38237,California,"$4,879",No,Basic,Doctor,2/28/11,Disabled,F,"$29,950",Suburban,Married,61,0,76,0,4,Personal Auto,Personal L1,Offer1,Call Center,$293,Two-Door Car,Medsize
KL27677,Nevada,"$10,794",No,Extended,College,1/30/11,Employed,F,"$24,195",Urban,Married,90,32,70,0,2,Personal Auto,Personal L3,Offer1,Branch,$360,Two-Door Car,Large
NX58648,Oregon,"$5,528",No,Basic,High School or Below,2/17/11,Unemployed,F,$0,Suburban,Married,73,30,11,0,8,Personal Auto,Personal L3,Offer1,Web,$389,Four-Door Car,Medsize
WP19664,Arizona,"$4,606",No,Basic,College,11-9-01,Employed,M,"$47,481",Suburban,Married,116,20,39,0,1,Personal Auto,Personal L3,Offer4,Call Center,$557,SUV,Medsize
LB83807,Oregon,"$8,343",No,Premium,Bachelor,1/30/11,Employed,M,"$63,354",Suburban,Single,106,16,39,0,9,Personal Auto,Personal L3,Offer1,Agent,$509,Two-Door Car,Large
EL44544,Oregon,"$13,009",No,Basic,High School or Below,11-7-02,Employed,F,"$57,591",Suburban,Divorced,66,5,74,0,2,Corporate Auto,Corporate L3,Offer1,Agent,$317,Four-Door Car,Medsize
ST99840,Nevada,"$7,486",No,Basic,Bachelor,2/16/11,Unemployed,F,$0,Suburban,Divorced,71,14,62,0,2,Corporate Auto,Corporate L1,Offer3,Call Center,$341,Four-Door Car,Medsize
ZS15062,Oregon,"$9,548",No,Extended,Master,2/15/11,Employed,M,"$34,919",Urban,Single,82,14,99,1,2,Personal Auto,Personal L3,Offer1,Web,$278,Four-Door Car,Medsize
RJ68578,Oregon,"$8,111",No,Basic,High School or Below,2/14/11,Employed,M,"$76,879",Suburban,Married,101,20,44,0,5,Corporate Auto,Corporate L3,Offer2,Web,$487,Sports Car,Large
AE74442,California,"$7,379",No,Basic,Bachelor,1/21/11,Employed,F,"$61,584",Urban,Married,61,18,93,0,2,Corporate Auto,Corporate L2,Offer1,Agent,$205,Four-Door Car,Medsize
TF80571,California,"$6,613",No,Premium,High School or Below,2/14/11,Employed,M,"$28,792",Suburban,Single,185,34,20,3,1,Corporate Auto,Corporate L1,Offer4,Web,"$1,167",Sports Car,Small
YH31618,Oregon,"$7,452",No,Premium,Bachelor,2/17/11,Unemployed,F,$0,Suburban,Single,105,27,42,0,4,Corporate Auto,Corporate L1,Offer1,Branch,$504,Two-Door Car,Medsize
HZ39407,Washington,"$2,687",No,Basic,Master,2/18/11,Disabled,M,"$26,713",Rural,Divorced,71,22,69,0,1,Personal Auto,Personal L1,Offer1,Agent,$143,Four-Door Car,Medsize
GX38439,California,"$4,470",No,Extended,College,1/23/11,Unemployed,F,$0,Suburban,Single,129,2,72,0,1,Personal Auto,Personal L2,Offer4,Web,$929,SUV,Medsize
FF65294,Oregon,"$10,348",No,Extended,High School or Below,1/23/11,Employed,M,"$34,244",Suburban,Married,87,14,34,2,2,Personal Auto,Personal L3,Offer1,Branch,$418,Four-Door Car,Medsize
GC40999,Oregon,"$11,790",Yes,Basic,College,11-3-01,Retired,M,"$25,251",Suburban,Divorced,66,13,43,0,2,Personal Auto,Personal L3,Offer2,Web,$317,Four-Door Car,Medsize
BA87048,Washington,"$4,566",No,Basic,Bachelor,11-8-02,Unemployed,M,$0,Suburban,Single,68,19,53,0,3,Personal Auto,Personal L3,Offer1,Agent,$326,Four-Door Car,Medsize
DE23903,Oregon,"$5,906",No,Basic,Bachelor,2/22/11,Employed,F,"$59,848",Rural,Married,73,5,98,1,3,Personal Auto,Personal L3,Offer1,Call Center,$132,Two-Door Car,Medsize
UP30859,Nevada,"$7,492",No,Basic,College,1/16/11,Employed,F,"$39,815",Rural,Divorced,64,17,68,0,2,Special Auto,Special L3,Offer3,Branch,$91,Four-Door Car,Medsize
PY17715,California,"$3,427",No,Extended,Master,2/27/11,Employed,F,"$58,840",Rural,Single,86,25,44,0,1,Corporate Auto,Corporate L3,Offer1,Agent,$73,Two-Door Car,Medsize
NU22358,Washington,"$5,182",Yes,Basic,Master,11-3-02,Employed,F,"$97,131",Suburban,Married,64,5,80,0,6,Special Auto,Special L2,Offer2,Agent,$307,Four-Door Car,Small
BR77413,Arizona,"$4,686",Yes,Basic,College,11-12-02,Employed,M,"$58,089",Suburban,Married,118,31,83,0,1,Personal Auto,Personal L3,Offer1,Agent,$566,SUV,Medsize
FI17798,California,"$2,710",No,Basic,Doctor,11-11-01,Unemployed,M,$0,Suburban,Married,71,7,87,0,1,Personal Auto,Personal L3,Offer1,Agent,$341,Four-Door Car,Small
KN32615,Arizona,"$4,313",No,Extended,College,11-2-02,Unemployed,F,$0,Suburban,Single,126,2,96,2,1,Personal Auto,Personal L2,Offer1,Branch,$657,SUV,Large
EB86696,California,"$4,755",No,Basic,Bachelor,11-1-02,Employed,M,"$21,808",Suburban,Married,119,0,71,0,1,Special Auto,Special L3,Offer2,Call Center,$571,SUV,Medsize
YB14965,Arizona,"$36,516",No,Basic,College,2/27/11,Employed,M,"$89,771",Urban,Married,114,5,83,0,2,Personal Auto,Personal L3,Offer1,Agent,$432,SUV,Medsize
ZD42550,Nevada,"$7,792",No,Basic,Master,11-3-01,Employed,F,"$36,776",Urban,Divorced,65,21,21,0,2,Corporate Auto,Corporate L3,Offer1,Call Center,$240,Four-Door Car,Medsize
FI61655,Arizona,"$2,550",No,Basic,Bachelor,2/22/11,Employed,M,"$31,213",Suburban,Married,65,0,29,0,1,Corporate Auto,Corporate L3,Offer2,Branch,$312,Four-Door Car,Medsize
PC30692,Oregon,"$7,521",No,Basic,Bachelor,2/13/11,Unemployed,M,$0,Suburban,Single,115,33,0,0,3,Personal Auto,Personal L3,Offer1,Branch,$987,SUV,Medsize
EK71077,California,"$11,510",No,Basic,Bachelor,2/17/11,Unemployed,F,$0,Suburban,Married,61,11,39,0,2,Corporate Auto,Corporate L1,Offer3,Agent,$439,Four-Door Car,Medsize
ED91989,Arizona,"$7,999",No,Basic,College,11-1-02,Unemployed,M,$0,Suburban,Married,107,13,17,0,5,Personal Auto,Personal L1,Offer1,Branch,$514,SUV,Large
JH58573,California,"$7,927",No,Basic,College,11-11-01,Employed,M,"$32,555",Rural,Married,68,32,72,0,2,Personal Auto,Personal L1,Offer3,Call Center,$87,Two-Door Car,Medsize
YP75411,Arizona,"$21,123",No,Basic,College,11-10-02,Unemployed,M,$0,Suburban,Single,69,15,9,0,2,Personal Auto,Personal L3,Offer3,Agent,$497,Two-Door Car,Medsize
FV33188,Washington,"$2,454",Yes,Basic,Bachelor,11-9-02,Medical Leave,M,"$29,735",Suburban,Single,69,3,92,0,1,Personal Auto,Personal L2,Offer1,Agent,$331,Four-Door Car,Medsize
ZQ94561,Washington,"$2,982",No,Basic,College,1/17/11,Employed,M,"$80,590",Rural,Married,74,26,3,0,1,Corporate Auto,Corporate L3,Offer3,Branch,$98,Four-Door Car,Medsize
JZ16164,Oregon,"$5,111",No,Extended,Bachelor,2/23/11,Disabled,F,"$22,565",Suburban,Married,132,0,20,0,1,Personal Auto,Personal L1,Offer3,Agent,$634,SUV,Small
MU63232,Arizona,"$5,352",No,Extended,Master,2/18/11,Employed,M,"$54,817",Rural,Single,137,24,28,0,1,Personal Auto,Personal L2,Offer2,Agent,$210,SUV,Medsize
CG13512,Oregon,"$9,016",No,Basic,College,11-8-02,Unemployed,M,$0,Rural,Married,62,26,34,0,2,Personal Auto,Personal L3,Offer1,Agent,$43,Two-Door Car,Medsize
ZR86524,Oregon,"$5,904",No,Basic,College,11-9-01,Employed,F,"$55,393",Rural,Married,74,15,6,1,3,Corporate Auto,Corporate L2,Offer1,Call Center,$2,Four-Door Car,Medsize
UG38549,California,"$8,853",No,Extended,High School or Below,1/16/11,Unemployed,F,$0,Suburban,Single,83,12,97,0,2,Personal Auto,Personal L2,Offer3,Agent,$598,Four-Door Car,Large
HJ37943,California,"$13,333",No,Premium,Bachelor,1/22/11,Employed,F,"$75,634",Urban,Married,110,13,52,0,2,Personal Auto,Personal L3,Offer1,Agent,$433,Two-Door Car,Medsize
QA72881,Oregon,"$8,659",Yes,Basic,College,11-7-02,Employed,M,"$62,464",Urban,Married,109,23,45,0,4,Personal Auto,Personal L3,Offer2,Agent,$400,Sports Car,Medsize
BL54814,Arizona,"$4,871",No,Basic,College,1/21/11,Employed,M,"$72,648",Rural,Married,61,0,78,0,5,Personal Auto,Personal L2,Offer3,Agent,$121,Four-Door Car,Large
MG72449,Nevada,"$5,279",No,Basic,Bachelor,11-10-01,Employed,F,"$77,167",Rural,Divorced,66,15,99,0,3,Personal Auto,Personal L3,Offer2,Call Center,$137,Four-Door Car,Medsize
VR66049,Washington,"$6,689",Yes,Extended,High School or Below,2/13/11,Employed,M,"$56,980",Suburban,Married,84,33,70,0,7,Corporate Auto,Corporate L3,Offer2,Agent,$599,Two-Door Car,Medsize
KC17606,California,"$5,245",No,Basic,College,11-9-02,Employed,F,"$27,444",Urban,Married,66,21,88,0,3,Personal Auto,Personal L3,Offer3,Web,$314,Four-Door Car,Large
LB12820,Oregon,"$6,689",No,Extended,High School or Below,11-10-01,Employed,M,"$57,289",Suburban,Single,86,21,88,0,3,Corporate Auto,Corporate L3,Offer3,Agent,$562,Two-Door Car,Small
ZH30674,Oregon,"$8,408",No,Premium,Bachelor,11-3-02,Employed,M,"$84,091",Urban,Married,105,18,48,0,9,Personal Auto,Personal L3,Offer3,Agent,$381,Four-Door Car,Medsize
HX96638,Arizona,"$2,053",No,Basic,College,11-2-02,Unemployed,M,$0,Suburban,Single,67,33,21,2,1,Personal Auto,Personal L3,Offer3,Agent,$806,Four-Door Car,Large
TT20057,Oregon,"$10,593",No,Extended,College,11-9-01,Employed,M,"$59,590",Urban,Divorced,136,15,67,0,5,Personal Auto,Personal L1,Offer1,Branch,$460,SUV,Small
AM26598,Arizona,"$2,913",No,Basic,College,11-1-02,Employed,F,"$89,672",Urban,Married,72,7,92,0,1,Personal Auto,Personal L3,Offer2,Agent,$310,Four-Door Car,Medsize
AY73718,California,"$5,243",No,Basic,Bachelor,1/20/11,Employed,F,"$96,535",Urban,Single,66,11,85,0,3,Personal Auto,Personal L3,Offer1,Agent,$271,Four-Door Car,Medsize
EL11108,Oregon,"$14,192",No,Basic,Doctor,2/14/11,Employed,F,"$25,575",Suburban,Married,117,10,41,0,2,Personal Auto,Personal L2,Offer3,Branch,$562,SUV,Medsize
FA15811,Nevada,"$9,426",No,Extended,College,11-5-02,Employed,F,"$38,910",Rural,Married,78,3,78,0,2,Personal Auto,Personal L2,Offer2,Branch,$20,Two-Door Car,Medsize
BA51898,Arizona,"$4,521",No,Basic,Bachelor,1/17/11,Employed,M,"$39,426",Urban,Married,114,33,12,0,1,Special Auto,Special L3,Offer3,Branch,$413,SUV,Medsize
PP30874,California,"$3,579",No,Extended,High School or Below,1/24/11,Employed,F,"$28,304",Suburban,Married,91,10,30,2,1,Personal Auto,Personal L2,Offer2,Agent,$655,Four-Door Car,Medsize
MN74944,Arizona,"$6,285",No,Extended,College,2/28/11,Employed,M,"$52,210",Suburban,Married,80,6,74,0,9,Personal Auto,Personal L1,Offer1,Branch,$384,Four-Door Car,Medsize
FK94501,Nevada,"$7,844",No,Basic,Bachelor,1/31/11,Unemployed,F,$0,Urban,Married,102,20,46,0,3,Personal Auto,Personal L2,Offer1,Web,$274,SUV,Large
HZ84382,Oregon,"$8,284",No,Premium,Master,2/24/11,Employed,M,"$94,851",Rural,Single,104,6,33,0,3,Personal Auto,Personal L3,Offer1,Call Center,$191,Four-Door Car,Small
FA89548,Arizona,"$2,436",No,Basic,Bachelor,2/25/11,Unemployed,M,$0,Suburban,Married,67,16,92,0,1,Personal Auto,Personal L1,Offer3,Branch,$399,Four-Door Car,Small
GD29440,Washington,"$2,539",Yes,Basic,Bachelor,2/17/11,Retired,M,"$18,608",Suburban,Divorced,71,13,24,0,1,Personal Auto,Personal L3,Offer2,Web,$341,Four-Door Car,Medsize
DE21910,Oregon,"$7,304",No,Extended,College,2/18/11,Employed,F,"$41,025",Rural,Married,92,22,92,0,6,Personal Auto,Personal L3,Offer1,Agent,$20,Four-Door Car,Large
CH50584,Oregon,"$32,475",No,Basic,High School or Below,1/22/11,Employed,M,"$71,449",Suburban,Divorced,102,17,7,0,2,Personal Auto,Personal L3,Offer4,Call Center,$734,SUV,Small
JV97593,California,"$6,674",No,Extended,Bachelor,1/29/11,Employed,F,"$92,653",Suburban,Married,83,15,80,1,6,Personal Auto,Personal L2,Offer1,Agent,$457,Four-Door Car,Medsize
ND68993,Nevada,"$33,473",Yes,Basic,Bachelor,11-11-01,Employed,F,"$33,190",Suburban,Divorced,106,18,95,0,2,Personal Auto,Personal L3,Offer1,Web,$509,SUV,Medsize
YT46746,Oregon,"$6,460",No,Extended,College,11-8-01,Employed,F,"$24,290",Suburban,Married,82,15,84,0,8,Personal Auto,Personal L1,Offer4,Branch,$394,Four-Door Car,Medsize
RF94484,Oregon,"$4,605",Yes,Basic,College,1/28/11,Medical Leave,F,"$22,571",Suburban,Single,63,29,51,0,9,Corporate Auto,Corporate L3,Offer2,Web,$302,Four-Door Car,Large
No19664,California,"$5,687",No,Basic,High School or Below,1/31/11,Employed,F,"$26,409",Suburban,Married,71,30,70,0,5,Personal Auto,Personal L3,Offer2,Branch,$475,Four-Door Car,Large
BA97018,Arizona,"$6,608",No,Extended,High School or Below,11-3-01,Medical Leave,M,"$21,616",Suburban,Single,93,4,41,0,7,Personal Auto,Personal L1,Offer2,Web,$945,Two-Door Car,Medsize
HY16703,Oregon,"$7,159",No,Extended,College,2/20/11,Employed,M,"$36,463",Suburban,Single,92,8,25,0,3,Personal Auto,Personal L3,Offer1,Agent,$442,Four-Door Car,Medsize
MA15172,California,"$10,180",Yes,Premium,Bachelor,11-5-01,Retired,F,"$14,290",Suburban,Married,271,20,40,0,1,Personal Auto,Personal L2,Offer1,Agent,"$1,301",Luxury SUV,Medsize
WO81184,California,"$5,052",No,Basic,Bachelor,1/14/11,Employed,M,"$34,645",Urban,Single,69,1,2,3,5,Special Auto,Special L3,Offer3,Agent,$220,Two-Door Car,Large
FX39582,Washington,"$5,201",No,Extended,Bachelor,2/18/11,Employed,M,"$67,001",Urban,Single,131,7,36,0,1,Personal Auto,Personal L3,Offer3,Web,$463,SUV,Medsize
ZG23976,California,"$8,633",No,Premium,Bachelor,2/20/11,Employed,F,"$96,200",Suburban,Married,107,9,45,0,3,Personal Auto,Personal L2,Offer2,Web,$514,Two-Door Car,Small
WE25756,Arizona,"$7,351",No,Extended,High School or Below,1/20/11,Employed,M,"$69,241",Rural,Divorced,93,2,63,0,3,Personal Auto,Personal L3,Offer1,Agent,$111,Four-Door Car,Medsize
AP59947,California,"$7,690",No,Basic,Bachelor,11-12-01,Employed,F,"$55,843",Suburban,Married,64,3,80,0,2,Corporate Auto,Corporate L3,Offer1,Call Center,$307,Two-Door Car,Medsize
JG31799,California,"$8,259",No,Extended,Bachelor,11-1-02,Disabled,F,"$20,305",Suburban,Single,76,14,63,1,2,Personal Auto,Personal L2,Offer2,Call Center,$496,Two-Door Car,Medsize
XY28151,Oregon,"$2,317",No,Basic,Bachelor,1/16/11,Unemployed,F,$0,Suburban,Single,68,10,81,0,1,Corporate Auto,Corporate L2,Offer1,Call Center,$490,Two-Door Car,Medsize
ZB72138,Oregon,"$8,930",No,Basic,Bachelor,11-3-01,Employed,M,"$44,329",Suburban,Married,112,25,58,0,3,Personal Auto,Personal L1,Offer2,Agent,$538,SUV,Medsize
OP52966,Arizona,"$4,854",No,Basic,High School or Below,1/27/11,Employed,M,"$44,279",Suburban,Married,61,32,7,0,3,Personal Auto,Personal L1,Offer2,Agent,$293,Two-Door Car,Small
